"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"ST268Q04JA","~1","","",2.88837076258404,0.0729767313210216,39.5793386508121,0,2.74533899748538,3.0314025276827,2.88837076258404,3.18495447856097,3.18495447856097
"ST268Q07JA","~1","","",3.7495225644361,0.0215840794241688,173.717048142325,0,3.70721854612527,3.79182658274692,3.7495225644361,6.62066739334036,6.62066739334036
"SC064Q01TA","~1","","",30.056859478649,0.488558297825077,61.5215412622273,0,29.0993028105637,31.0144161467344,30.056859478649,1.1672424836057,1.1672424836057
"SC064Q02TA","~1","","",78.8074165812296,0.538518615859185,146.341118506174,0,77.7519394891413,79.862893673318,78.8074165812296,2.77651644396588,2.77651644396588
"SC064Q03TA","~1","","",7.26457429599501,0.160169191742976,45.355628113879,0,6.95064844874588,7.57850014324413,7.26457429599501,0.860528116788512,0.860528116788512
"SC064Q04NA","~1","","",8.09502768836133,0.15272507654099,53.0039196686125,0,7.79569203880486,8.39436333791779,8.09502768836133,1.00563844220897,1.00563844220897
"SC064Q05WA","~1","","",27.7462035594588,0.504365191574612,55.0121301448977,0,26.7576659489169,28.7347411700007,27.7462035594588,1.04374003156185,1.04374003156185
"SC064Q06WA","~1","","",61.06011698437,0.660831610088863,92.3989047318109,0,59.7649108287502,62.3553231399898,61.06011698437,1.75307583516527,1.75307583516527
"female","~1","","",0.478041756659467,0,NA,NA,0.478041756659467,0.478041756659467,0.478041756659467,0.957006828066298,0.478041756659467
"ESCS_z","~1","","",0.0048275716844726,0,NA,NA,0.0048275716844726,0.0048275716844726,0.0048275716844726,0.00484487329980204,0.0048275716844726
"ST001D01T_z","~1","","",0.00160338591027013,0,NA,NA,0.00160338591027013,0.00160338591027013,0.00160338591027013,0.0016050521442924,0.00160338591027013
"MISCED","~1","","",6.90748740100792,0,NA,NA,6.90748740100792,6.90748740100792,6.90748740100792,3.26298499695556,6.90748740100792
"SCHSIZE_z","~1","","",0.00144275933803658,0,NA,NA,0.00144275933803658,0.00144275933803658,0.00144275933803658,0.00144098792765852,0.00144275933803658
"SMP","~1","","",0,0,NA,NA,0,0,0,0,0
"SMS","~1","","",0,0,NA,NA,0,0,0,0,0
"SPI","~1","","",0,0,NA,NA,0,0,0,0,0
"indirect",":=","a*b","indirect",0.00163806096655062,0.00830205970191422,0.197307779679413,0.843586691712301,-0.0146336770467026,0.0179097989798038,0.0013062492389712,0.0013062492389712,0.0013062492389712
"total",":=","cprime+(a*b)","total",0.0622046033521471,0.0221027308121678,2.81434017727361,0.0048877475286373,0.0188840470003145,0.10552515970398,0.0496042073210198,0.0496042073210198,0.0496042073210198
